name,region,rating,Red_Wine
Groom Sauvignon Blanc 2014,"Adelaide Hills, South Australia, Australia",90,0
Groom Shiraz 2006,"Barossa Valley, Barossa, South Australia, Australia",91,1
Groom Shiraz 2007,"Barossa Valley, Barossa, South Australia, Australia",93,1
Grosset Alea Riesling 2013,"Clare Valley, South Australia, Australia",90,0
Grosset Alea Riesling 2014,"Clare Valley, South Australia, Australia",92,0
Grosset Alea Riesling 2015,"Clare Valley, South Australia, Australia",91,0
Grosset Alea Riesling 2016,"Clare Valley, South Australia, Australia",92,0
Grosset Gaia Cabernets 2013,"Clare Valley, South Australia, Australia",90,1
Grosset Gaia Proprietary Red 2000,"Clare Valley, South Australia, Australia",93,1
Grosset Piccadilly Chardonnay 2012,"Clare Valley, South Australia, Australia",91,0
Grosset Polish Hill Riesling 2000,"Clare Valley, South Australia, Australia",90,0
Grosset Polish Hill Riesling 2004,"Clare Valley, South Australia, Australia",92,0
Grosset Polish Hill Riesling 2014,"Clare Valley, South Australia, Australia",91,0
Grosset Polish Hill Riesling 2015,"Clare Valley, South Australia, Australia",91,0
Grosset Polish Hill Riesling 2017,"Clare Valley, South Australia, Australia",91,0
Grosset Polish Hill Riesling 2016,"Clare Valley, South Australia, Australia",90,0
Grosset Polish Hill Riesling 2019,"Clare Valley, South Australia, Australia",93,0
Grosset Springvale Riesling 2014,"Clare Valley, South Australia, Australia",91,0
Grosset Springvale Riesling 2015,"Clare Valley, South Australia, Australia",92,0
Grosset Springvale Riesling 2016,"Clare Valley, South Australia, Australia",90,0
Grosset Springvale Riesling 2017,"Clare Valley, South Australia, Australia",95,0
Grossot Chablis 2012,"Burgundy, France",90,0
Grossot Chablis Vaucoupin Premier Cru 2014,"Chablis, Burgundy, France",90,0
Grossot Chablis Vaucoupin Premier Cru 2015,"Chablis, Burgundy, France",90,0
Grossot Mont de Milieu Chablis 2011,"Chablis, Burgundy, France",92,0
Grossot Mont de Milieu Chablis 2014,"Chablis, Burgundy, France",92,0
Grossot Mont de Milieu Chablis 2017,"Chablis, Burgundy, France",90,0
Groth Cabernet Sauvignon (1.5 Liter Magnum) 2006,"Napa Valley, California",90,1
Groth Cabernet Sauvignon (1.5 Liter Magnum) 2012,"Oakville, Napa Valley, California",91,1
Groth Cabernet Sauvignon (1.5 Liter Magnum) 2013,"Oakville, Napa Valley, California",91,1
Groth Cabernet Sauvignon (1.5 Liter Magnum) 2014,"Oakville, Napa Valley, California",91,1
Groth Cabernet Sauvignon 1997,"Napa Valley, California",92,1
Groth Cabernet Sauvignon 2006,"Napa Valley, California",90,1
Groth Cabernet Sauvignon 2007,"Napa Valley, California",92,1
Groth Cabernet Sauvignon 2008,"Napa Valley, California",94,1
Groth Cabernet Sauvignon 2009,"Oakville, Napa Valley, California",90,1
Groth Cabernet Sauvignon 2010,"Napa Valley, California",90,1
Groth Cabernet Sauvignon 2011,"Napa Valley, California",90,1
Groth Cabernet Sauvignon 2013,"Oakville, Napa Valley, California",91,1
Groth Cabernet Sauvignon 2012,"Oakville, Napa Valley, California",91,1
Groth Cabernet Sauvignon 2014,"Oakville, Napa Valley, California",91,1
Groth Cabernet Sauvignon Vertical 2002 through 2004,"Napa Valley, California",91,1
Groth Chardonnay 1997,"Napa Valley, California",90,0
Groth Chardonnay 2008,"Napa Valley, California",91,0
Groth Hillview Vineyard Chardonnay 2013,"Oak Knoll District, Napa Valley, California",91,0
Groth Hillview Vineyard Chardonnay 2014,"Oak Knoll District, Napa Valley, California",91,0
Groth Hillview Vineyard Chardonnay 2015,"Oak Knoll District, Napa Valley, California",90,0
Groth Hillview Vineyard Chardonnay 2016,"Oak Knoll District, Napa Valley, California",90,0
Groth Reserve Cabernet Sauvignon (1.5 Liter Magnum) 1997,"Napa Valley, California",93,1
Groth Reserve Cabernet Sauvignon (1.5 Liter Magnum) 2006,"Napa Valley, California",91,1
Groth Reserve Cabernet Sauvignon (1.5 Liter Magnum) 2005,"Napa Valley, California",94,1
Groth Reserve Cabernet Sauvignon (1.5 Liter Magnum) 2010,"Oakville, Napa Valley, California",90,1
Groth Reserve Cabernet Sauvignon (1.5 Liter Magnum) 2012,"Oakville, Napa Valley, California",91,1
Groth Reserve Cabernet Sauvignon (1.5 Liter Magnum) 2007,"Napa Valley, California",94,1
Groth Reserve Cabernet Sauvignon 1992,"Oakville, Napa Valley, California",93,1
Groth Reserve Cabernet Sauvignon 1994,"Oakville, Napa Valley, California",94,1
Groth Reserve Cabernet Sauvignon 1995,"Oakville, Napa Valley, California",93,1
Groth Reserve Cabernet Sauvignon 2006,"Napa Valley, California",91,1
Groth Reserve Cabernet Sauvignon 2009,"Napa Valley, California",93,1
Groth Reserve Cabernet Sauvignon 2010,"Napa Valley, California",90,1
Groth Reserve Cabernet Sauvignon 2013,"Oakville, Napa Valley, California",93,1
Groth Reserve Cabernet Sauvignon 2012,"Oakville, Napa Valley, California",91,1
Groth Reserve Cabernet Sauvignon 2014,"Oakville, Napa Valley, California",93,1
Groth Reserve Cabernet Sauvignon (bin soiled label) 2005,"Oakville, Napa Valley, California",94,1
Groth Sauvignon Blanc 1998,"Napa Valley, California",90,0
Groth Sauvignon Blanc 2005,"Napa Valley, California",90,0
Groth Sauvignon Blanc 2008,"Napa Valley, California",90,0
Groth Sauvignon Blanc 2014,"Napa Valley, California",90,0
Groth Sauvignon Blanc 2015,"Napa Valley, California",90,0
Groth Sauvignon Blanc 2016,"Napa Valley, California",91,0
Groth Sauvignon Blanc 2017,"Napa Valley, California",92,0
Groth Sauvignon Blanc 2019,"Napa Valley, California",90,0
Grounded Wine Co. California Cabernet Sauvignon 2018,California,90,1
Grounded Wine Co. Landform Pinot Noir 2018,"Willamette Valley, Oregon",90,1
Grounded Wine Co. Sauvignon Blanc 2019,California,90,0
Grounded Wine Co. Steady State Napa Valley Red 2015,"Napa Valley, California",91,1
Groundwork Grenache 2015,"Central Coast, California",90,1
Groundwork Grenache 2017,"Central Coast, California",91,1
Groundwork Grenache Blanc 2016,"Paso Robles, Central Coast, California",90,0
Groundwork Mourvedre 2014,"Santa Barbara, Central Coast, California",90,1
Groundwork Mourvedre 2015,"Santa Barbara, Central Coast, California",90,1
Groundwork Syrah 2015,"Santa Barbara, Central Coast, California",91,1
Groundwork Syrah 2014,"Santa Barbara, Central Coast, California",90,1
Groundwork Viognier 2014,"Santa Barbara, Central Coast, California",90,0
Grove Mill Chardonnay 1998,New Zealand,90,0
Groundwork Viognier 2017,"Santa Barbara, Central Coast, California",91,0
Grove Mill Sauvignon Blanc 2007,"Marlborough, New Zealand",90,0
Grove Mill Sauvignon Blanc 2016,"Marlborough, New Zealand",90,0
Grove Mill Sauvignon Blanc 2017,"Marlborough, New Zealand",90,0
Gruet Blanc de Blancs,"New Mexico, Other U.S.",90,0
Gruet Blanc de Noirs,"New Mexico, Other U.S.",90,0
Gruet Brut,"New Mexico, Other U.S.",90,0
Gruet Brut (375ML half-bottle),"New Mexico, Other U.S.",90,0
Gruet Grand Rose 2010,"New Mexico, Other U.S.",92,0
Guarachi Family Wines Beckstoffer Las Piedras Heritage Single Vineyard Cabernet Sauvignon 2013,"Napa Valley, California",94,1
Guarachi Family Wines Beckstoffer Las Piedras Heritage Single Vineyard Cabernet Sauvignon 2012,"St. Helena, Napa Valley, California",96,1
Guarachi Family Wines Beckstoffer Las Piedras Heritage Single Vineyard Cabernet Sauvignon 2014,"Napa Valley, California",92,1
Guarachi Family Wines Cabernet Sauvignon 2007,"Napa Valley, California",92,1
Guarachi Family Wines Cabernet Sauvignon 2010,"Napa Valley, California",94,1
Guarachi Family Wines Cabernet Sauvignon 2008,"Napa Valley, California",92,1
Guarachi Family Wines Cabernet Sauvignon 2012,"Napa Valley, California",93,1
Guarachi Family Wines Cabernet Sauvignon 2013,"Napa Valley, California",91,1
Guarachi Family Wines Cabernet Sauvignon 2014,"Napa Valley, California",90,1
Guarachi Family Wines G by Alex Guarachi 2014,"Atlas Peak, Napa Valley, California",94,1
Guarachi Family Wines G by Alex Guarachi 2016,"Atlas Peak, Napa Valley, California",91,1
Guarachi Family Wines Gap's Crown Pinot Noir 2011,"Petaluma Gap, Sonoma Coast, Sonoma County, California",94,1
Guarachi Family Wines Gap's Crown Pinot Noir 2012,"Petaluma Gap, Sonoma Coast, Sonoma County, California",90,1
Guarachi Family Wines Gap's Crown Pinot Noir 2013,"Petaluma Gap, Sonoma Coast, Sonoma County, California",91,1
Guarachi Family Wines Gap's Crown Pinot Noir 2014,"Petaluma Gap, Sonoma Coast, Sonoma County, California",90,1
Guarachi Family Wines Gap's Crown Pinot Noir 2016,"Petaluma Gap, Sonoma Coast, Sonoma County, California",94,1
Guarachi Family Wines Pinot Noir Sonoma Coast 2008,"Sonoma Coast, Sonoma County, California",94,1
Guarachi Family Wines Pinot Noir Sonoma Coast 2010,"Sonoma Coast, Sonoma County, California",93,1
Guarachi Family Wines Pinot Noir Sonoma Coast 2009,"Sonoma Coast, Sonoma County, California",92,1
Guarachi Family Wines Pinot Noir Sonoma Coast 2011,"Sonoma Coast, Sonoma County, California",91,1
Guarachi Family Wines Pinot Noir Sonoma Coast 2014,"Sonoma Coast, Sonoma County, California",91,1
Guarachi Family Wines Sun Chase Vineyard Chardonnay 2016,"Petaluma Gap, Sonoma Coast, Sonoma County, California",91,0
Guarachi Family Wines Sun Chase Vineyard Pinot Noir 2013,"Petaluma Gap, Sonoma Coast, Sonoma County, California",94,1
Guarachi Family Wines Sun Chase Vineyard Pinot Noir 2014,"Petaluma Gap, Sonoma Coast, Sonoma County, California",94,1
Guarachi Family Wines Sun Chase Vineyard Pinot Noir 2018,"Petaluma Gap, Sonoma Coast, Sonoma County, California",91,1
Guarachi Family Wines Sun Chase Vineyard Pinot Noir 2017,"Petaluma Gap, Sonoma Coast, Sonoma County, California",90,1
Guardian Peak Frontier Cabernet Sauvignon 2013,South Africa,90,1
Gueissard Bandol Rose 2012,"Provence, South of France, France",90,0
Gueissard Bandol Rouge 2012,"Bandol, Provence, South of France, France",90,1
Gueissard Bandol Rouge 2013,"Bandol, Provence, South of France, France",90,1
Gueissard Bandol Rouge Cros du Loup 2013,"Bandol, Provence, South of France, France",90,1
Guelbenzu Azul 2005,Spain,90,1
Guelbenzu Red 2007,Spain,90,1
Guelbenzu Vierlas 2006,Spain,90,1
Guenoc Lake County Petite Sirah 2012,"North Coast, California",90,1
Guenoc Langtry Meritage 1997,California,91,1
Guenoc North Coast Cabernet Sauvignon 1997,"North Coast, California",91,1
Guenoc Victorian Claret 2014,"North Coast, California",90,1
Guerrieri Rizzardi Calcarole Amarone della Valpolicella 2011,"Valpolicella, Veneto, Italy",91,1
Guido Porro Barolo Vigna Santa Caterina 2011,"Barolo, Piedmont, Italy",95,1
Guido Porro Barolo Vigna Lazzairasco 2011,"Barolo, Piedmont, Italy",95,1
Guigal Chateau D'Ampuis Cote Rotie 1998,"Cote Rotie, Rhone, France",91,1
Guigal Chateau D'Ampuis Cote Rotie (1.5 Liter Magnum) 2015,"Cote Rotie, Rhone, France",93,1
Guigal Chateau D'Ampuis Cote Rotie 1999,"Cote Rotie, Rhone, France",94,1
Guigal Chateau D'Ampuis Cote Rotie 2001,"Cote Rotie, Rhone, France",95,1
Guigal Chateau D'Ampuis Cote Rotie 2002,"Cote Rotie, Rhone, France",90,1
Guigal Chateau D'Ampuis Cote Rotie 2003,"Cote Rotie, Rhone, France",96,1
Guigal Chateau D'Ampuis Cote Rotie 2004,"Cote Rotie, Rhone, France",90,1
Guigal Chateau D'Ampuis Cote Rotie 2005,"Cote Rotie, Rhone, France",94,1
Guigal Chateau D'Ampuis Cote Rotie 2006,"Cote Rotie, Rhone, France",92,1
Guigal Chateau D'Ampuis Cote Rotie 2008,"Cote Rotie, Rhone, France",93,1
Guigal Chateau D'Ampuis Cote Rotie 2007,"Cote Rotie, Rhone, France",93,1
Guigal Chateau d'Ampuis Cote Rotie 2009,"Cote Rotie, Rhone, France",94,1
Guigal Chateau D'Ampuis Cote Rotie 2010,"Cote Rotie, Rhone, France",97,1
Guigal Chateau D'Ampuis Cote Rotie 2011,"Cote Rotie, Rhone, France",93,1
Guigal Chateau D'Ampuis Cote Rotie 2012,"Cote Rotie, Rhone, France",95,1
Guigal Chateau D'Ampuis Cote Rotie 2013,"Cote Rotie, Rhone, France",95,1
Guigal Chateau D'Ampuis Cote Rotie 2014,"Cote Rotie, Rhone, France",93,1
Guigal Chateau D'Ampuis Cote Rotie 2015,"Cote Rotie, Rhone, France",93,1
Guigal Chateau D'Ampuis Cote Rotie (torn label) 2006,"Cote Rotie, Rhone, France",92,1
Guigal Chateau D'Ampuis Cote Rotie (torn label) 1995,"Cote Rotie, Rhone, France",92,1
Guigal Chateauneuf-du-Pape 1998,"Chateauneuf-du-Pape, Rhone, France",91,1
Guigal Chateauneuf-du-Pape 1999,"Chateauneuf-du-Pape, Rhone, France",90,1
Guigal Chateauneuf-du-Pape 2001,"Chateauneuf-du-Pape, Rhone, France",92,1
Guigal Chateauneuf-du-Pape 2000,"Chateauneuf-du-Pape, Rhone, France",92,1
Guigal Chateauneuf-du-Pape 2004,"Chateauneuf-du-Pape, Rhone, France",90,1
Guigal Chateauneuf-du-Pape 2006,"Chateauneuf-du-Pape, Rhone, France",91,1
Guigal Chateauneuf-du-Pape 2007,"Chateauneuf-du-Pape, Rhone, France",91,1
Guigal Chateauneuf-du-Pape 2010,"Chateauneuf-du-Pape, Rhone, France",92,1
Guigal Chateauneuf-du-Pape 2009,"Chateauneuf-du-Pape, Rhone, France",90,1
Guigal Chateauneuf-du-Pape 2011,"Chateauneuf-du-Pape, Rhone, France",92,1
Guigal Chateauneuf-du-Pape 2012,"Chateauneuf-du-Pape, Rhone, France",93,1
Guigal Chateauneuf-du-Pape 2013,"Chateauneuf-du-Pape, Rhone, France",91,1
Guigal Chateauneuf-du-Pape (375ML half-bottle) 2001,"Chateauneuf-du-Pape, Rhone, France",93,1
Guigal Chateauneuf-du-Pape (375ML half-bottle) 2000,"Chateauneuf-du-Pape, Rhone, France",92,1
Guigal Chateauneuf-du-Pape (375ML half-bottle) 2005,"Chateauneuf-du-Pape, Rhone, France",93,1
Guigal Chateauneuf-du-Pape (375ML half-bottle) 2006,"Chateauneuf-du-Pape, Rhone, France",91,1
Guigal Chateauneuf-du-Pape (375ML half-bottle) 2009,"Chateauneuf-du-Pape, Rhone, France",90,1
Guigal Chateauneuf-du-Pape (375ML half-bottle) 2007,"Chateauneuf-du-Pape, Rhone, France",91,1
Guigal Chateauneuf-du-Pape (375ML half-bottle) 2011,"Chateauneuf-du-Pape, Rhone, France",92,1
Guigal Chateauneuf-du-Pape (375ML half-bottle) 2010,"Chateauneuf-du-Pape, Rhone, France",92,1
Guigal Chateauneuf-du-Pape (375ML half-bottle) 2012,"Chateauneuf-du-Pape, Rhone, France",93,1
Guigal Chateauneuf-du-Pape (375ML half-bottle) 2013,"Chateauneuf-du-Pape, Rhone, France",91,1
Guigal Chateauneuf-du-Pape (375ML half-bottle) 2016,"Chateauneuf-du-Pape, Rhone, France",90,1
Guigal Condrieu 2003,"Condrieu, Rhone, France",91,0
Guigal Condrieu 2004,"Condrieu, Rhone, France",91,0
Guigal Condrieu 2006,"Condrieu, Rhone, France",92,0
Guigal Condrieu 2005,"Condrieu, Rhone, France",91,0
Guigal Condrieu 2007,"Condrieu, Rhone, France",91,0
Guigal Condrieu 2009,"Condrieu, Rhone, France",91,0
Guigal Condrieu 2011,"Condrieu, Rhone, France",91,0
Guigal Condrieu 2012,"Condrieu, Rhone, France",93,0
Guigal Condrieu 2010,"Condrieu, Rhone, France",90,0
Guigal Condrieu 2013,"Condrieu, Rhone, France",90,0
Guigal Condrieu 2014,"Condrieu, Rhone, France",91,0
Guigal Condrieu 2015,"Condrieu, Rhone, France",92,0
Guigal Condrieu 2016,"Condrieu, Rhone, France",90,0
Guigal Cote Rotie Brune et Blonde (1.5 Liter Magnum) 2009,"Cote Rotie, Rhone, France",93,1
Guigal Cote Rotie Brune et Blonde (1.5 Liter Magnum) 2010,"Cote Rotie, Rhone, France",93,1
Guigal Cote Rotie Brune et Blonde 1995,"Cote Rotie, Rhone, France",90,1
Guigal Cote Rotie Brune et Blonde 1998,"Cote Rotie, Rhone, France",90,1
Guigal Cote Rotie Brune et Blonde 2001,"Cote Rotie, Rhone, France",91,1
Guigal Cote Rotie Brune et Blonde 2003,"Cote Rotie, Rhone, France",92,1
Guigal Cote Rotie Brune et Blonde 2005,"Cote Rotie, Rhone, France",91,1
Guigal Cote Rotie Brune et Blonde 2009,"Cote Rotie, Rhone, France",93,1
Guigal Cote Rotie Brune et Blonde 2010,"Cote Rotie, Rhone, France",93,1
Guigal Cote Rotie Brune et Blonde 2012,"Cote Rotie, Rhone, France",92,1
Guigal Cote Rotie Brune et Blonde 2013,"Cote Rotie, Rhone, France",90,1
Guigal Cote Rotie Brune et Blonde 2011,"Cote Rotie, Rhone, France",92,1
Guigal Cote Rotie Brune et Blonde 2014,"Cote Rotie, Rhone, France",90,1
Guigal Cote Rotie Brune et Blonde (375ML half-bottle) 2009,"Cote Rotie, Rhone, France",93,1
Guigal Cote Rotie Brune et Blonde (375ML half-bottle) 2010,"Cote Rotie, Rhone, France",93,1
Guigal Cote Rotie Brune et Blonde (375ML half-bottle) 2011,"Cote Rotie, Rhone, France",92,1
Guigal Cote Rotie Brune et Blonde (375ML half-bottle) 2012,"Cote Rotie, Rhone, France",92,1
Guigal Cote Rotie Brune et Blonde (375ML half-bottle) 2013,"Cote Rotie, Rhone, France",90,1
Guigal Cote Rotie Brune et Blonde (375ML half-bottle) 2014,"Cote Rotie, Rhone, France",90,1
Guigal Cotes du Rhone Blanc 2007,"Cotes du Rhone, Rhone, France",90,0
Guigal Cotes du Rhone Blanc 2010,"Cotes du Rhone, Rhone, France",91,0
Guigal Cotes du Rhone Blanc 2014,"Cotes du Rhone, Rhone, France",90,0
Guigal Cotes du Rhone Blanc 2015,"Cotes du Rhone, Rhone, France",91,0
Guigal Cotes du Rhone Rose 1999,"Cotes du Rhone, Rhone, France",90,0
Guigal Cotes du Rhone Rose 2014,"Cotes du Rhone, Rhone, France",90,0
Guigal Cotes du Rhone Rose 2015,"Cotes du Rhone, Rhone, France",90,0
Guigal Cotes du Rhone Rouge 2007,"Cotes du Rhone, Rhone, France",90,1
Guigal Cotes du Rhone Rouge 2011,"Cotes du Rhone, Rhone, France",90,1
Guigal Cotes du Rhone Rouge 2012,"Cotes du Rhone, Rhone, France",90,1
Guigal Cotes du Rhone Rouge 2013,"Cotes du Rhone, Rhone, France",91,1
Guigal Cotes du Rhone Rouge (375ML half-bottle) 2007,"Cotes du Rhone, Rhone, France",90,1
Guigal Crozes Hermitage 2003,"Crozes-Hermitage, Rhone, France",91,1
Guigal Crozes Hermitage 2004,"Rhone, France",91,1
Guigal Crozes Hermitage 2009,"Rhone, France",90,1
Guigal Crozes Hermitage 2010,"Rhone, France",92,1
Guigal Crozes Hermitage 2011,"Crozes-Hermitage, Rhone, France",92,1
Guigal Crozes Hermitage 2007,"Rhone, France",93,1
Guigal Crozes Hermitage 2013,"Crozes-Hermitage, Rhone, France",90,1
Guigal Crozes Hermitage 2017,"Crozes-Hermitage, Rhone, France",91,1
Guigal Ermitage Ex Voto Blanc 2005,"Hermitage, Rhone, France",97,0
Guigal Ermitage Ex Voto Blanc 2006,"Hermitage, Rhone, France",95,0
Guigal Ermitage Ex Voto Blanc 2007,"Hermitage, Rhone, France",94,0
Guigal Ermitage Ex Voto Blanc 2010,"Hermitage, Rhone, France",98,0
Guigal Ermitage Ex Voto Blanc 2009,"Hermitage, Rhone, France",95,0
Guigal Ermitage Ex Voto Blanc 2012,"Hermitage, Rhone, France",96,0
Guigal Ermitage Ex Voto Blanc 2013,"Hermitage, Rhone, France",97,0
Guigal Ermitage Ex Voto Rouge 2006,"Hermitage, Rhone, France",94,1
Guigal Ermitage Ex Voto Rouge 2007,"Hermitage, Rhone, France",95,1
Guigal Ermitage Ex Voto Rouge 2009,"Hermitage, Rhone, France",97,1
Guigal Ermitage Ex Voto Rouge 2010,"Hermitage, Rhone, France",98,1
Guigal Ermitage Ex Voto Rouge 2012,"Hermitage, Rhone, France",96,1
Guigal Ermitage Ex Voto Rouge 2013,"Hermitage, Rhone, France",97,1
Guigal Gigondas Rouge 2000,"Gigondas, Rhone, France",91,1
Guigal Gigondas Rouge 2003,"Gigondas, Rhone, France",90,1
Guigal Gigondas Rouge 2005,"Gigondas, Rhone, France",93,1
Guigal Gigondas Rouge 2006,"Gigondas, Rhone, France",90,1
